,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors
821,50821,4,100,439,78,460,49
822,50822,4,20,569,3,590,3
823,50823,1,6,574,8,6,0
824,50824,4,17,574,9,19,2
825,50825,5,141,78,133,74,91
826,50826,1,77,489,7,491,7
827,50827,1,4,574,0,4,0
828,50828,3,139,390,105,399,62
829,50829,1,122,382,9,381,5
830,50830,5,9,333,12,329,3
831,50831,2,92,468,17,457,11
832,50832,5,36,226,67,238,18
833,50833,4,25,565,6,568,4
834,50834,1,132,366,12,367,11
835,50835,2,87,450,22,456,14
836,50836,5,130,79,123,53,100
837,50837,4,25,552,18,578,15
838,50838,4,143,403,131,422,91
839,50839,1,2,563,20,619,0
840,50840,4,104,435,95,442,55
841,50841,2,131,398,68,407,36
842,50842,3,131,420,93,418,66
843,50843,4,123,418,111,442,67
844,50844,3,116,435,86,443,50
845,50845,4,122,439,105,473,73
846,50846,2,31,427,2,420,0
847,50847,2,122,375,63,383,39
848,50848,1,151,364,24,369,18
849,50849,1,11,574,0,598,0
850,50850,3,176,377,122,384,76
851,50851,5,81,53,60,48,35
852,50852,3,57,535,26,522,14
853,50853,1,170,344,28,344,22
854,50854,4,42,540,10,563,10
855,50855,1,86,473,6,479,6
856,50856,4,21,569,14,557,6
857,50857,4,101,447,102,470,45
858,50858,2,29,431,0,437,0
859,50859,2,128,404,35,400,24
860,50860,5,30,146,39,137,16
861,50861,3,118,423,74,434,50
862,50862,1,10,574,2,10,0
863,50863,5,54,49,57,35,33
864,50864,4,31,555,26,557,14
865,50865,1,167,345,19,346,17
866,50866,5,137,76,125,71,91
867,50867,4,137,449,124,466,70
868,50868,1,114,417,13,420,9
869,50869,2,100,438,21,433,15
870,50870,4,4,574,0,4,0
871,50871,4,157,394,151,417,95
872,50872,2,61,452,10,453,5
873,50873,5,3,493,8,484,0
874,50874,5,150,80,135,73,110
875,50875,3,165,359,142,371,83
876,50876,2,156,372,65,366,47
877,50877,2,166,352,72,355,33
878,50878,4,135,406,125,421,91
879,50879,5,123,83,128,72,77
880,50880,3,3,574,10,617,0
881,50881,5,118,73,92,67,66
882,50882,5,84,52,75,58,53
883,50883,3,99,448,57,441,44
884,50884,3,60,508,38,514,25
885,50885,5,145,89,134,72,92
886,50886,2,159,372,68,367,41
887,50887,1,116,422,7,419,3
888,50888,3,4,574,4,4,0
889,50889,2,6,104,0,6,0
890,50890,2,172,342,79,348,43
891,50891,1,196,338,32,337,26
892,50892,1,78,488,3,489,1
893,50893,3,149,405,128,414,64
894,50894,4,17,574,22,587,5
895,50895,4,75,477,61,486,38
896,50896,4,41,535,32,545,18
897,50897,5,51,61,42,39,34
898,50898,4,130,408,122,441,90
899,50899,1,119,402,7,404,4
900,50900,2,3,85,0,3,0
901,50901,5,79,60,71,61,39
902,50902,2,152,367,65,364,42
903,50903,5,55,66,46,62,26
904,50904,5,27,235,28,242,17
905,50905,3,78,479,29,471,14
906,50906,5,143,87,157,75,101
907,50907,2,97,427,39,425,21
908,50908,2,177,348,88,350,66
909,50909,4,121,413,135,437,74
910,50910,3,9,574,0,607,0
911,50911,5,135,79,125,79,80
912,50912,1,107,426,6,425,5
913,50913,4,114,408,107,437,62
914,50914,5,136,88,116,74,77
915,50915,1,20,574,0,587,0
916,50916,4,129,417,132,425,71
917,50917,2,119,418,64,426,28
918,50918,5,111,69,125,56,70
919,50919,4,23,574,14,533,7
920,50920,1,150,371,17,372,15
921,50921,2,173,363,68,362,42
922,50922,2,4,88,0,4,0
923,50923,5,144,77,136,78,95
924,50924,2,84,470,21,466,10
925,50925,2,6,104,0,6,0
926,50926,1,4,557,6,4,0
927,50927,3,154,394,100,395,67
928,50928,5,3,493,8,487,0
929,50929,3,56,523,26,518,18
930,50930,3,5,574,3,551,2
931,50931,4,94,451,100,468,51
932,50932,5,78,49,72,48,45
933,50933,4,122,419,96,433,75
934,50934,2,164,345,63,346,51
935,50935,4,6,574,8,6,0
936,50936,3,167,362,139,375,79
937,50937,3,12,574,0,12,0
938,50938,2,166,349,82,351,57
939,50939,2,27,386,1,394,1
940,50940,3,162,378,128,395,78
941,50941,1,93,456,9,457,3
942,50942,4,113,413,92,435,57
943,50943,4,6,574,8,6,0
944,50944,4,101,425,121,437,62
945,50945,4,142,390,113,385,87
946,50946,4,134,397,116,409,76
947,50947,1,158,357,22,357,14
948,50948,5,144,77,129,74,95
949,50949,3,76,481,43,466,29
950,50950,1,182,349,31,349,24
951,50951,2,100,424,34,417,15
952,50952,4,25,569,17,578,7
953,50953,4,152,398,137,400,93
954,50954,2,133,407,59,409,37
955,50955,3,105,435,68,439,40
956,50956,5,48,65,26,64,25
957,50957,2,153,358,59,361,44
958,50958,1,120,413,5,414,5
959,50959,3,142,386,124,402,70
960,50960,4,168,390,179,409,119
961,50961,5,4,489,3,4,0
962,50962,4,87,456,97,491,47
963,50963,5,137,78,127,71,95
964,50964,3,79,463,33,465,25
965,50965,1,25,561,0,567,0
966,50966,1,121,383,12,383,11
967,50967,5,114,71,113,58,81
968,50968,2,109,438,30,432,19
969,50969,5,155,86,159,76,116
970,50970,5,5,470,9,480,3
971,50971,2,168,375,55,372,41
972,50972,5,6,458,3,6,0
973,50973,2,40,362,8,359,4
974,50974,4,88,453,67,460,39
975,50975,5,94,64,72,65,59
976,50976,3,61,513,25,505,12
977,50977,4,149,396,139,416,91
978,50978,5,31,72,39,70,11
979,50979,5,62,52,48,47,31
980,50980,3,154,388,121,405,72
981,50981,5,131,82,120,67,97
982,50982,1,58,500,1,504,1
983,50983,3,144,396,110,399,65
984,50984,4,135,388,145,420,88
985,50985,5,58,71,38,64,34
986,50986,2,84,452,18,446,7
987,50987,5,74,49,53,46,41
988,50988,1,119,410,18,410,12
989,50989,3,46,521,5,526,2
990,50990,2,135,390,69,395,34
991,50991,5,147,86,145,76,106
992,50992,2,10,224,0,10,0
993,50993,4,58,498,60,503,37
994,50994,5,133,80,136,66,84
995,50995,4,125,414,141,438,76
996,50996,2,77,450,26,451,10
997,50997,2,135,365,61,368,42
998,50998,5,40,73,31,81,10
999,50999,3,93,438,59,445,41
1000,51000,4,10,574,6,614,5
1001,51001,2,176,357,81,351,57
1002,51002,3,17,574,11,551,6
1003,51003,2,6,104,0,6,0
1004,51004,2,112,419,52,414,21
1005,51005,2,69,465,17,456,14
1006,51006,2,107,430,33,430,23
1007,51007,5,22,392,23,377,4
1008,51008,5,124,77,139,61,79
1009,51009,1,146,357,19,359,15
1010,51010,3,123,411,106,426,61
1011,51011,5,20,391,18,387,12
1012,51012,4,161,388,154,414,104
1013,51013,5,113,76,127,67,78
1014,51014,2,182,339,72,342,52
1015,51015,5,12,381,4,387,4
1016,51016,2,4,88,0,4,0
1017,51017,5,154,80,126,77,104
1018,51018,4,136,390,152,428,93
1019,51019,2,78,428,17,432,14
1020,51020,4,82,470,66,486,46
1021,51021,3,7,574,0,609,0
1022,51022,1,33,551,0,554,0
1023,51023,5,6,454,7,6,0
1024,51024,3,21,574,5,546,4
1025,51025,3,120,408,92,411,44
1026,51026,5,90,54,84,51,64
1027,51027,1,42,550,2,526,1
1028,51028,2,174,349,94,355,57
1029,51029,5,136,73,113,65,86
1030,51030,3,183,353,155,365,95
1031,51031,1,163,357,32,358,22
1032,51032,5,121,78,115,70,86
1033,51033,3,74,480,39,478,29
1034,51034,3,57,515,26,492,10
1035,51035,5,120,78,98,66,78
1036,51036,3,96,421,63,423,39
1037,51037,3,141,378,115,384,73
1038,51038,1,168,341,22,347,14
1039,51039,4,4,574,4,0,4
1040,51040,5,6,458,3,6,0
1041,51041,3,40,542,17,526,8
1042,51042,1,6,574,5,612,0
1043,51043,3,80,458,46,451,23
1044,51044,5,148,78,132,68,91
1045,51045,1,64,496,7,498,3
1046,51046,1,158,346,25,350,22
1047,51047,5,138,80,139,64,79
1048,51048,3,136,371,116,380,66
1049,51049,3,67,481,32,464,19
1050,51050,2,22,479,0,22,0
1051,51051,5,114,67,98,64,66
1052,51052,4,26,555,13,543,9
1053,51053,1,12,574,3,12,0
1054,51054,5,43,116,42,101,23
1055,51055,4,104,442,85,455,56
1056,51056,4,155,404,136,410,95
1057,51057,4,25,565,11,556,9
1058,51058,3,160,383,135,388,86
1059,51059,2,120,406,38,407,31
1060,51060,5,107,69,84,60,68
1061,51061,1,16,563,0,578,0
1062,51062,3,3,574,0,617,0
1063,51063,5,18,360,36,354,8
1064,51064,5,3,492,3,0,3
1065,51065,5,123,70,102,68,72
1066,51066,4,94,425,102,447,65
1067,51067,1,148,386,18,385,15
1068,51068,3,162,374,129,393,80
1069,51069,4,171,381,174,393,112
1070,51070,4,27,574,16,553,6
1071,51071,3,164,378,142,382,82
1072,51072,2,182,355,77,357,45
1073,51073,2,71,476,18,481,10
1074,51074,1,132,397,8,396,6
1075,51075,3,167,377,121,376,71
1076,51076,2,115,398,50,407,30
1077,51077,5,4,489,3,4,0
1078,51078,2,147,363,83,368,47
1079,51079,4,41,534,17,545,15
1080,51080,5,93,61,81,58,55
1081,51081,5,133,81,137,64,97
1082,51082,3,15,574,6,598,3
1083,51083,4,26,569,20,575,14
1084,51084,2,5,101,0,5,0
1085,51085,5,119,66,98,60,75
1086,51086,1,4,561,6,4,0
1087,51087,3,115,410,86,420,48
1088,51088,1,159,360,15,362,13
1089,51089,4,58,521,49,545,26
1090,51090,2,162,373,71,372,43
1091,51091,3,7,574,0,609,0
1092,51092,3,3,574,0,617,0
1093,51093,3,121,431,72,427,47
1094,51094,4,149,391,139,405,99
1095,51095,4,68,475,87,488,37
1096,51096,3,67,507,40,508,25
1097,51097,4,59,495,47,500,28
1098,51098,2,14,250,0,259,0
1099,51099,2,163,372,65,375,52
1100,51100,5,68,49,68,44,39
1101,51101,5,47,49,59,28,26
1102,51102,2,191,339,104,339,65
1103,51103,5,96,63,84,69,61
1104,51104,3,176,373,123,376,87
1105,51105,5,155,86,135,81,95
1106,51106,4,4,574,0,4,0
1107,51107,1,3,556,46,617,0
1108,51108,3,99,447,64,441,31
1109,51109,5,53,49,42,41,18
1110,51110,3,170,398,131,396,93
1111,51111,4,103,416,100,446,70
1112,51112,2,8,121,0,8,0
1113,51113,3,38,534,16,537,16
1114,51114,4,60,466,60,483,30
1115,51115,3,173,364,144,378,93
1116,51116,5,18,294,12,297,10
1117,51117,5,125,87,129,73,81
1118,51118,5,101,74,98,62,51
1119,51119,1,42,524,1,517,0
1120,51120,1,39,533,1,531,0
1121,51121,1,177,343,33,340,26
1122,51122,4,171,391,182,415,111
1123,51123,4,105,436,91,455,58
1124,51124,1,3,573,16,617,0
1125,51125,3,12,574,5,603,2
1126,51126,4,147,402,134,425,89
1127,51127,4,178,368,194,379,131
1128,51128,4,133,417,129,425,79
1129,51129,5,140,77,120,66,89
1130,51130,5,134,78,118,68,86
1131,51131,3,4,574,4,4,0
1132,51132,1,10,574,1,10,0
1133,51133,1,122,400,17,394,10
1134,51134,1,136,369,17,370,14
1135,51135,3,137,400,98,411,58
1136,51136,3,114,406,67,410,43
1137,51137,5,138,90,147,76,99
1138,51138,1,181,345,29,348,21
1139,51139,3,137,410,96,432,64
1140,51140,5,130,74,122,66,93
1141,51141,3,7,574,3,7,0
1142,51142,5,3,492,3,0,3
1143,51143,1,6,574,6,609,0
1144,51144,3,131,401,107,404,62
1145,51145,4,4,574,0,4,0
1146,51146,4,13,574,13,581,3
1147,51147,1,158,358,16,357,12
1148,51148,5,55,78,43,88,21
1149,51149,3,185,361,127,373,85
1150,51150,4,101,446,97,471,53
1151,51151,4,42,547,14,564,14
1152,51152,3,29,570,13,567,6
1153,51153,1,113,415,21,418,13
1154,51154,4,168,384,161,409,102
1155,51155,4,16,574,12,560,3
1156,51156,5,20,391,18,393,6
1157,51157,5,118,77,107,66,65
1158,51158,4,104,426,96,436,53
1159,51159,4,128,405,127,443,79
1160,51160,3,3,574,10,617,0
1161,51161,3,33,547,16,530,11
1162,51162,3,24,574,5,542,2
1163,51163,3,164,371,109,383,79
1164,51164,5,156,90,155,76,97
1165,51165,1,33,550,1,554,1
1166,51166,1,136,373,20,374,17
1167,51167,3,158,374,127,373,65
1168,51168,2,187,342,93,351,75
1169,51169,3,109,412,84,425,55
1170,51170,3,132,384,110,394,69
1171,51171,1,129,382,19,382,15
1172,51172,1,6,574,3,607,0
1173,51173,1,56,501,2,499,1
1174,51174,3,101,433,76,434,46
1175,51175,5,12,413,20,424,9
1176,51176,3,152,397,116,402,75
1177,51177,2,122,403,42,398,35
1178,51178,2,157,393,72,392,41
1179,51179,4,52,500,32,519,17
1180,51180,2,4,88,0,4,0
1181,51181,4,105,454,83,467,44
1182,51182,3,78,463,49,476,23
1183,51183,3,41,545,25,532,14
1184,51184,3,62,523,29,513,17
1185,51185,3,133,377,126,392,71
1186,51186,4,94,449,90,463,50
1187,51187,5,33,156,31,144,16
1188,51188,1,154,360,16,360,14
1189,51189,2,67,489,19,479,8
1190,51190,1,149,371,17,375,11
1191,51191,1,103,429,5,425,4
1192,51192,5,116,75,117,66,70
1193,51193,2,12,121,1,121,0
1194,51194,1,167,353,23,349,18
1195,51195,1,161,350,28,353,20
1196,51196,5,67,49,31,37,28
1197,51197,4,16,574,4,598,4
1198,51198,2,135,375,52,375,28
1199,51199,1,104,436,17,436,10
1200,51200,1,177,333,33,328,25
1201,51201,2,159,373,65,368,52
1202,51202,4,94,449,92,466,45
1203,51203,5,130,83,137,58,86
1204,51204,4,7,574,9,553,2
1205,51205,1,8,574,8,8,0
1206,51206,1,66,488,4,492,4
1207,51207,3,133,418,123,438,72
1208,51208,5,155,83,134,72,100
1209,51209,2,126,411,44,407,36
1210,51210,5,105,69,91,56,63
1211,51211,1,35,534,0,535,0
1212,51212,5,103,62,93,56,70
1213,51213,1,130,370,7,376,7
1214,51214,1,151,366,17,365,11
1215,51215,2,170,355,59,361,37
1216,51216,1,61,502,4,506,3
1217,51217,1,174,348,24,351,18
1218,51218,3,11,574,1,590,1
1219,51219,5,129,80,110,68,85
1220,51220,3,112,416,92,428,51
1221,51221,3,93,446,41,446,20
1222,51222,3,81,470,50,466,29
1223,51223,4,30,534,15,556,11
1224,51224,5,153,88,149,84,111
1225,51225,5,26,243,26,240,10
1226,51226,4,6,574,7,6,0
1227,51227,2,9,221,0,9,0
1228,51228,5,59,49,43,37,26
1229,51229,4,23,574,14,583,12
1230,51230,5,70,49,66,42,39
1231,51231,1,94,434,12,435,9
1232,51232,4,15,574,5,15,0
1233,51233,4,19,574,31,592,9
1234,51234,3,138,386,101,392,66
1235,51235,4,138,412,122,441,83
1236,51236,5,83,71,70,64,50
1237,51237,4,153,401,146,425,93
1238,51238,4,91,431,115,456,61
1239,51239,5,98,62,93,61,56
1240,51240,5,157,89,134,82,100
1241,51241,1,143,373,19,371,12
1242,51242,2,6,106,0,6,0
1243,51243,4,31,543,18,548,12
1244,51244,1,134,379,15,381,13
1245,51245,2,194,336,121,330,75
1246,51246,3,14,574,0,598,0
1247,51247,1,41,530,0,535,0
1248,51248,3,120,399,90,389,58
1249,51249,2,11,219,0,11,0
1250,51250,1,173,342,34,346,25
1251,51251,2,88,409,20,405,12
1252,51252,5,54,49,29,30,17
1253,51253,3,101,422,85,440,45
1254,51254,5,23,261,31,262,18
1255,51255,5,113,74,96,71,73
1256,51256,4,77,454,76,468,47
1257,51257,4,132,410,116,424,86
1258,51258,5,94,57,89,52,57
1259,51259,5,18,382,30,391,11
1260,51260,4,27,544,19,550,8
1261,51261,3,128,405,89,402,49
1262,51262,1,11,574,2,600,0
1263,51263,5,67,49,63,41,20
1264,51264,1,117,388,10,393,9
1265,51265,3,150,416,112,412,56
1266,51266,5,126,78,131,70,85
1267,51267,3,5,574,3,5,0
1268,51268,2,16,149,3,145,2
1269,51269,1,45,521,3,516,1
1270,51270,3,79,467,42,477,30
1271,51271,2,117,390,46,388,28
1272,51272,4,3,574,8,3,0
1273,51273,2,7,114,0,7,0
1274,51274,2,136,384,55,382,31
1275,51275,5,147,84,138,79,93
1276,51276,1,22,574,1,581,0
1277,51277,2,182,355,85,351,50
1278,51278,1,147,359,10,364,10
1279,51279,2,154,383,47,376,28
1280,51280,5,52,82,48,71,22
1281,51281,5,128,73,127,56,83
1282,51282,1,8,574,6,594,0
1283,51283,5,101,74,103,66,70
1284,51284,3,145,390,90,387,55
1285,51285,5,84,74,79,66,54
1286,51286,4,126,402,119,410,66
1287,51287,4,3,574,6,612,2
1288,51288,1,8,574,1,604,0
1289,51289,5,125,72,100,70,81
1290,51290,2,111,434,29,430,17
1291,51291,2,106,440,27,436,17
1292,51292,5,157,91,153,63,107
1293,51293,3,14,574,0,593,0
1294,51294,1,179,339,34,345,27
1295,51295,5,132,77,133,62,83
1296,51296,3,123,411,89,410,54
1297,51297,4,129,420,134,448,82
1298,51298,4,78,492,50,498,39
1299,51299,2,43,369,15,362,5
1300,51300,1,145,373,17,373,13
1301,51301,1,12,574,4,596,0
1302,51302,3,18,574,5,561,3
1303,51303,5,157,87,137,77,101
1304,51304,4,90,445,64,475,48
1305,51305,2,98,411,27,408,15
1306,51306,2,6,106,0,6,0
1307,51307,2,48,507,4,497,2
1308,51308,4,104,425,91,439,54
1309,51309,1,101,429,5,432,3
1310,51310,2,99,449,26,442,12
1311,51311,5,108,65,98,55,70
1312,51312,2,37,397,7,397,3
1313,51313,2,186,355,82,350,53
1314,51314,3,124,402,89,409,53
1315,51315,4,44,515,35,532,21
1316,51316,2,8,102,0,110,0
1317,51317,5,118,75,86,68,70
1318,51318,3,149,381,109,369,84
1319,51319,5,135,75,113,75,93
1320,51320,1,166,355,24,352,17
1321,51321,2,10,126,0,135,0
1322,51322,1,63,484,1,487,1
1323,51323,2,43,495,0,499,0
1324,51324,2,107,396,36,390,22
1325,51325,5,140,78,125,69,80
1326,51326,2,164,370,73,364,43
1327,51327,2,99,408,36,404,22
1328,51328,1,63,509,1,511,1
1329,51329,1,100,430,12,433,10
1330,51330,5,84,61,66,45,54
1331,51331,5,127,79,126,68,76
1332,51332,4,197,393,194,407,128
1333,51333,3,96,429,65,441,29
1334,51334,4,81,454,82,485,48
1335,51335,3,4,574,4,4,0
1336,51336,5,127,75,125,65,83
1337,51337,5,148,78,122,74,88
1338,51338,3,118,393,89,410,56
1339,51339,3,133,403,109,408,72
1340,51340,2,63,494,19,487,12
1341,51341,5,153,89,151,76,107
1342,51342,4,59,510,47,513,26
1343,51343,5,18,196,15,198,10
1344,51344,2,119,395,44,392,25
1345,51345,3,136,405,86,395,45
1346,51346,4,139,393,122,409,88
1347,51347,5,107,64,84,64,48
1348,51348,4,45,521,34,541,21
1349,51349,1,27,568,0,571,0
1350,51350,4,20,574,6,597,6
1351,51351,1,177,348,26,344,16
1352,51352,3,162,367,134,384,74
1353,51353,4,128,441,107,444,71
1354,51354,3,148,376,115,387,73
1355,51355,2,129,402,51,400,32
1356,51356,2,137,404,65,396,33
1357,51357,3,130,404,112,421,67
1358,51358,1,130,383,13,388,11
1359,51359,2,119,405,46,402,28
1360,51360,4,124,411,121,439,76
1361,51361,4,52,518,28,519,26
1362,51362,3,45,512,28,522,22
1363,51363,5,74,124,72,127,35
1364,51364,1,32,547,1,549,0
1365,51365,5,35,111,32,107,15
1366,51366,5,161,86,169,72,111
1367,51367,5,15,324,12,319,6
1368,51368,4,142,390,141,418,94
1369,51369,5,12,413,20,428,8
1370,51370,2,4,88,0,4,0
1371,51371,5,46,57,35,64,30
1372,51372,4,20,574,16,601,10
1373,51373,5,38,95,33,89,15
1374,51374,1,17,574,1,584,0
1375,51375,3,103,446,83,443,43
1376,51376,1,11,574,0,602,0
1377,51377,2,45,374,12,369,7
1378,51378,3,92,467,67,475,41
1379,51379,5,88,49,77,48,51
1380,51380,5,153,88,133,87,91
1381,51381,4,6,574,8,6,0
1382,51382,5,200,97,196,99,128
1383,51383,2,8,107,0,8,0
1384,51384,4,59,514,43,528,27
1385,51385,5,153,85,159,70,103
1386,51386,2,25,312,4,312,4
1387,51387,1,179,322,37,324,32
1388,51388,4,148,381,139,414,88
1389,51389,3,179,372,138,359,82
1390,51390,5,180,96,179,87,123
1391,51391,3,142,383,100,388,61
1392,51392,4,84,458,82,486,54
1393,51393,5,99,62,92,59,53
1394,51394,1,201,329,37,331,29
1395,51395,2,157,364,73,362,42
1396,51396,4,81,477,56,480,34
1397,51397,4,16,574,16,586,7
1398,51398,2,72,469,25,463,13
1399,51399,4,113,420,105,443,61
1400,51400,4,93,465,79,485,54
1401,51401,2,67,412,25,416,13
1402,51402,3,108,404,79,410,53
1403,51403,4,150,383,140,413,89
1404,51404,3,74,487,41,501,28
1405,51405,4,148,404,142,421,95
1406,51406,5,126,81,122,69,78
1407,51407,1,72,461,1,469,1
1408,51408,1,27,559,0,569,0
1409,51409,1,23,566,0,572,0
1410,51410,2,84,448,38,448,18
1411,51411,3,12,574,5,580,2
1412,51412,3,70,501,35,505,28
1413,51413,5,147,83,140,72,92
1414,51414,3,105,435,68,437,33
1415,51415,3,119,407,87,423,43
1416,51416,2,17,367,2,374,2
1417,51417,4,133,409,108,426,70
1418,51418,2,74,478,19,475,12
1419,51419,5,100,69,100,63,68
1420,51420,4,115,413,113,432,70
1421,51421,1,69,489,2,492,2
1422,51422,3,156,385,128,401,83
1423,51423,1,166,356,18,361,16
1424,51424,1,156,358,22,358,11
1425,51425,1,136,377,17,379,12
1426,51426,4,171,377,174,406,113
1427,51427,2,67,478,12,475,8
1428,51428,2,14,269,0,14,0
1429,51429,4,64,497,46,489,36
1430,51430,2,4,88,0,4,0
1431,51431,2,136,381,50,387,29
1432,51432,2,50,356,7,354,5
1433,51433,4,165,378,159,390,107
1434,51434,5,83,60,64,51,49
1435,51435,4,176,367,178,386,118
1436,51436,3,135,387,109,393,63
1437,51437,3,95,440,74,457,36
1438,51438,4,90,472,59,482,44
1439,51439,5,21,375,17,376,11
1440,51440,3,108,445,65,452,45
1441,51441,5,115,74,85,65,75
1442,51442,1,27,561,2,550,0
1443,51443,3,162,372,134,383,72
1444,51444,1,36,546,1,550,1
1445,51445,5,115,70,100,68,61
1446,51446,3,52,521,27,519,15
1447,51447,5,83,49,67,48,44
1448,51448,3,6,574,0,6,0
1449,51449,1,13,574,2,590,0
1450,51450,3,121,422,73,428,42
1451,51451,1,38,546,2,551,1
1452,51452,2,49,394,12,388,5
1453,51453,4,4,574,9,4,0
1454,51454,1,72,457,3,461,3
1455,51455,2,10,212,0,223,0
1456,51456,3,48,533,31,522,15
1457,51457,2,42,361,18,362,8
1458,51458,1,71,470,2,473,2
1459,51459,4,24,570,13,572,7
1460,51460,4,107,437,78,457,51
1461,51461,3,91,444,65,443,38
1462,51462,1,126,403,9,402,7
1463,51463,1,37,542,1,545,1
1464,51464,2,153,367,65,358,44
1465,51465,1,162,349,16,350,14
1466,51466,1,29,563,2,569,2
1467,51467,5,15,396,14,388,8
1468,51468,5,101,61,95,53,64
1469,51469,2,180,352,89,359,54
1470,51470,5,143,77,143,70,94
1471,51471,1,137,380,16,385,12
1472,51472,2,95,454,33,455,17
1473,51473,1,182,332,31,335,20
1474,51474,5,23,216,23,224,10
1475,51475,5,11,386,5,393,5
1476,51476,2,10,121,1,126,1
1477,51477,2,70,485,26,486,8
1478,51478,4,120,430,117,445,78
1479,51479,5,168,91,152,66,125
1480,51480,2,53,514,4,517,4
1481,51481,5,15,289,25,292,9
1482,51482,1,90,450,6,442,5
1483,51483,2,41,519,10,508,5
1484,51484,3,107,439,82,438,42
1485,51485,5,139,86,145,74,82
1486,51486,5,65,49,76,34,40
1487,51487,1,155,355,23,356,20
1488,51488,1,37,547,3,553,2
1489,51489,2,118,413,37,416,26
1490,51490,5,3,492,3,0,3
1491,51491,3,128,443,72,437,38
1492,51492,2,141,366,40,368,28
1493,51493,5,131,82,155,61,90
1494,51494,1,110,423,3,424,3
1495,51495,4,118,430,110,454,72
1496,51496,4,159,397,144,390,102
1497,51497,1,89,443,6,445,3
1498,51498,2,139,369,55,368,32
1499,51499,1,3,560,49,617,0
1500,51500,4,141,397,152,429,90
1501,51501,5,4,489,3,4,0
1502,51502,4,129,396,122,419,87
1503,51503,4,135,415,118,436,80
1504,51504,4,114,409,95,436,62
1505,51505,3,27,570,12,568,8
1506,51506,4,124,401,107,428,81
1507,51507,1,88,438,3,438,3
1508,51508,3,15,574,8,538,7
1509,51509,4,170,374,188,406,121
1510,51510,5,173,96,173,80,121
1511,51511,4,159,395,135,396,86
1512,51512,1,142,377,22,382,18
1513,51513,4,105,422,100,456,73
1514,51514,4,119,410,112,446,75
1515,51515,3,7,574,5,602,1
1516,51516,3,21,574,2,580,2
1517,51517,5,103,63,107,78,61
1518,51518,4,19,574,8,579,6
1519,51519,5,6,458,3,6,0
1520,51520,2,147,369,75,364,43
1521,51521,1,148,366,15,370,10
1522,51522,5,15,264,12,271,5
1523,51523,1,120,405,13,407,8
1524,51524,3,107,427,81,418,42
1525,51525,2,16,270,2,276,0
1526,51526,1,166,369,26,371,19
1527,51527,5,10,308,15,10,0
1528,51528,3,119,410,87,414,49
1529,51529,5,31,303,42,308,14
1530,51530,1,110,416,10,422,8
1531,51531,4,161,383,151,412,97
1532,51532,4,122,418,109,440,67
1533,51533,1,143,376,16,376,8
1534,51534,3,142,380,127,391,71
1535,51535,2,129,377,62,380,35
1536,51536,4,11,574,6,604,4
1537,51537,2,169,360,63,361,34
1538,51538,3,108,456,61,448,36
1539,51539,2,173,373,79,366,43
1540,51540,2,102,440,32,440,23
1541,51541,4,162,373,156,398,108
1542,51542,1,35,546,4,548,3
1543,51543,3,114,408,79,413,52
1544,51544,1,71,485,9,480,5
1545,51545,3,19,574,4,563,2
1546,51546,1,72,470,9,472,4
1547,51547,4,100,432,98,456,59
1548,51548,2,93,446,31,448,19
1549,51549,3,170,381,122,375,79
1550,51550,3,168,369,130,384,85
1551,51551,1,183,342,33,339,25
1552,51552,3,123,405,89,411,55
1553,51553,3,129,398,80,406,52
